ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats,crime_rate,lag_1,lag_7
13833485,JJ252129,5/12/2025 10:34,061XX S ARCHER AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,811,8,23,56,6,1136764.0,1867992.0,2025,5/20/2025 16:02,41.79392247,-87.77403576,"(41.793922473, -87.774035764)",35.0,22268.0,53.0,587.0,6.0,7.0,13.0,131.0,6.666666666666667,8.333333333333334,8.333333333333334
13833168,JJ251649,5/12/2025 10:35,008XX E 103RD ST,460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,512,5,9,50,08B,1183988.0,1836860.0,2025,5/20/2025 16:02,41.70751943,-87.60183902,"(41.707519433, -87.601839023)",30.0,21861.0,47.0,254.0,43.0,19.0,10.0,256.0,3.3333333333333335,1.6666666666666667,11.666666666666668
13833179,JJ251610,5/12/2025 10:36,023XX W MADISON ST,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,True,False,1223,12,27,28,6,1160808.0,1899960.0,2025,5/20/2025 16:02,41.8811831,-87.68498211,"(41.881183104, -87.68498211)",48.0,21184.0,29.0,37.0,46.0,28.0,15.0,75.0,65.0,36.66666666666667,45.0
13833153,JJ251580,5/12/2025 10:38,021XX E 83RD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,414,4,8,46,7,1191795.0,1850358.0,2025,5/20/2025 16:02,41.74437372,-87.57281336,"(41.744373722, -87.572813362)",9.0,21202.0,42.0,507.0,37.0,25.0,19.0,240.0,16.666666666666668,16.666666666666668,11.666666666666668
13836226,JJ255477,5/12/2025 10:40,062XX S HAMLIN AVE,460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,823,8,23,65,08B,1152108.0,1863143.0,2025,5/20/2025 16:02,41.78032836,-87.71789669,"(41.780328363, -87.717896689)",23.0,21867.0,63.0,339.0,6.0,58.0,13.0,276.0,6.666666666666667,3.3333333333333335,6.666666666666667
13833949,JJ251613,5/12/2025 10:40,070XX N RIDGE BLVD,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,2411,24,50,2,04A,1161267.0,1946629.0,2025,5/20/2025 16:02,42.00923599,-87.68199449,"(42.009235986, -87.681994491)",3.0,22528.0,10.0,44.0,5.0,12.0,11.0,33.0,10.0,15.0,15.0
13833342,JJ251625,5/12/2025 10:44,132XX S ELLIS AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,533,5,10,54,3,1185543.0,1817699.0,2025,5/20/2025 16:02,41.6549027,-87.59674454,"(41.654902697, -87.596744537)",30.0,4460.0,51.0,10.0,43.0,47.0,10.0,221.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
13833029,JJ251606,5/12/2025 10:46,032XX W HURON ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1121,11,27,23,18,1154689.0,1904482.0,2025,5/20/2025 16:02,41.89371657,-87.70732968,"(41.893716569, -87.707329676)",41.0,21572.0,24.0,177.0,46.0,30.0,16.0,65.0,43.333333333333336,40.0,28.333333333333336
13833042,JJ251646,5/12/2025 10:50,011XX N HARDING AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1112,11,37,23,08A,1149841.0,1907426.0,2025,5/20/2025 16:02,41.90189089,-87.7250582,"(41.901890888, -87.725058203)",41.0,4299.0,24.0,456.0,45.0,5.0,16.0,66.0,43.333333333333336,40.0,28.333333333333336
13833075,JJ251680,5/12/2025 10:58,027XX W 51ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,923,9,14,63,08A,1158782.0,1870725.0,2025,5/20/2025 16:02,41.80100073,-87.69322153,"(41.801000729, -87.693221534)",49.0,22248.0,61.0,778.0,8.0,56.0,23.0,120.0,10.0,6.666666666666667,10.0
13833223,JJ251660,5/12/2025 10:59,048XX W WALTON ST,143C,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,SCHOOL - PUBLIC BUILDING,False,False,1531,15,37,25,15,1143953.0,1905871.0,2025,5/20/2025 16:02,41.89773632,-87.74672488,"(41.89773632, -87.746724879)",4.0,4299.0,26.0,578.0,45.0,5.0,25.0,69.0,33.333333333333336,58.333333333333336,46.66666666666667
13833142,JJ251643,5/12/2025 11:00,062XX S HALSTED ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,711,7,16,68,08B,1172045.0,1863293.0,2025,5/20/2025 16:02,41.78032517,-87.64479984,"(41.780325169, -87.644799841)",19.0,21559.0,66.0,435.0,2.0,11.0,17.0,135.0,20.0,6.666666666666667,23.333333333333336
13833184,JJ251674,5/12/2025 11:00,072XX S VERNON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,323,3,6,69,14,1180498.0,1857212.0,2025,5/20/2025 16:02,41.76344838,-87.61399645,"(41.763448378, -87.613996446)",31.0,21546.0,67.0,515.0,32.0,61.0,18.0,223.0,26.666666666666668,26.666666666666668,23.333333333333336
13833285,JJ251768,5/12/2025 11:00,009XX N PULASKI RD,560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,True,1111,11,37,23,08A,1149551.0,1905962.0,2025,5/20/2025 16:02,41.89787916,-87.72616148,"(41.89787916, -87.726161478)",4.0,4299.0,24.0,99.0,45.0,5.0,16.0,68.0,43.333333333333336,40.0,28.333333333333336
13833326,JJ252039,5/12/2025 11:00,004XX W WISCONSIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1813,18,43,7,14,1173149.0,1912928.0,2025,5/20/2025 16:02,41.91650324,-87.63928172,"(41.916503236, -87.639281723)",51.0,21190.0,68.0,208.0,34.0,16.0,14.0,189.0,21.666666666666668,15.0,15.0
13840735,JJ261044,5/12/2025 11:00,057XX S WABASH AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,232,2,20,40,08B,,,2025,5/20/2025 16:02,,,,,,,,,,,,8.333333333333334,13.333333333333334,10.0
13833100,JJ251624,5/12/2025 11:00,016XX N KOLMAR AVE,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2533,25,37,23,6,1145808.0,1910568.0,2025,5/20/2025 16:02,41.91059038,-87.73979223,"(41.910590383, -87.739792225)",4.0,22615.0,24.0,285.0,45.0,2.0,6.0,195.0,43.333333333333336,40.0,28.333333333333336
13838258,JJ257960,5/12/2025 11:00,074XX S EGGLESTON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,732,7,6,68,08B,1174582.0,1855575.0,2025,5/20/2025 16:02,41.75908997,-87.63572832,"(41.75908997, -87.635728322)",17.0,21559.0,66.0,511.0,32.0,11.0,17.0,214.0,20.0,6.666666666666667,23.333333333333336
13834954,JJ253810,5/12/2025 11:00,015XX W 78TH ST,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,612,6,17,71,04B,1167359.0,1853004.0,2025,5/20/2025 16:02,41.75219248,-87.66227378,"(41.752192477, -87.662273781)",17.0,21554.0,70.0,557.0,31.0,59.0,20.0,230.0,33.333333333333336,18.333333333333336,28.333333333333336
13833332,JJ251632,5/12/2025 11:11,004XX E 43RD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,214,2,3,38,08B,1179789.0,1876593.0,2025,5/20/2025 16:02,41.8166479,-87.61600236,"(41.816647898, -87.616002363)",12.0,4301.0,4.0,625.0,9.0,36.0,24.0,104.0,11.666666666666668,13.333333333333334,18.333333333333336
13834362,JJ251780,5/12/2025 11:15,019XX S ARCHER AVE,560,ASSAULT,SIMPLE,STREET,False,False,131,1,3,33,08A,1176341.0,1890924.0,2025,5/20/2025 16:02,41.85605158,-87.62821881,"(41.856051578, -87.628218813)",12.0,21194.0,34.0,330.0,9.0,40.0,22.0,94.0,15.0,11.666666666666668,6.666666666666667
13833123,JJ251691,5/12/2025 11:15,028XX S LOOMIS ST,560,ASSAULT,SIMPLE,SIDEWALK,False,False,913,9,11,60,08A,1168297.0,1885750.0,2025,5/20/2025 16:02,41.84203113,-87.65789353,"(41.842031133, -87.657893528)",26.0,14920.0,58.0,722.0,48.0,43.0,23.0,162.0,5.0,5.0,5.0
13833446,JJ252043,5/12/2025 11:15,069XX S CORNELL AVE,560,ASSAULT,SIMPLE,APARTMENT,False,True,332,3,5,43,08A,1188551.0,1859257.0,2025,5/20/2025 16:02,41.76887144,-87.58441571,"(41.768871442, -87.584415712)",32.0,22538.0,39.0,381.0,33.0,24.0,18.0,212.0,48.333333333333336,25.0,38.333333333333336
13833988,JJ251687,5/12/2025 11:25,035XX S WESTERN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,911,9,12,59,04A,1160939.0,1881245.0,2025,5/20/2025 16:02,41.82982453,-87.68501996,"(41.829824529, -87.685019955)",29.0,14924.0,56.0,2.0,1.0,56.0,23.0,96.0,1.6666666666666667,1.6666666666666667,5.0
13835462,JJ254395,5/12/2025 11:30,010XX W 79TH ST,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,612,6,17,71,7,1170553.0,1852428.0,2025,5/20/2025 16:02,41.7505429,-87.65058592,"(41.750542899, -87.650585924)",17.0,21554.0,70.0,487.0,31.0,59.0,20.0,230.0,33.333333333333336,18.333333333333336,28.333333333333336
13833265,JJ251884,5/12/2025 11:30,020XX N CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1814,18,43,7,14,1173986.0,1913691.0,2025,5/20/2025 16:02,41.91857831,-87.63618385,"(41.918578314, -87.636183854)",51.0,21190.0,68.0,207.0,34.0,16.0,14.0,134.0,21.666666666666668,15.0,15.0
13833196,JJ251667,5/12/2025 11:32,062XX W FULLERTON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,False,2512,25,30,19,04A,1134593.0,1915288.0,2025,5/20/2025 16:02,41.9237482,-87.78088092,"(41.923748201, -87.780880924)",52.0,22615.0,19.0,78.0,21.0,2.0,6.0,183.0,21.666666666666668,30.0,16.666666666666668
13833171,JJ251679,5/12/2025 11:38,060XX S ARTESIAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,825,8,16,66,08B,1161074.0,1864500.0,2025,5/20/2025 16:02,41.78387136,-87.6849881,"(41.783871363, -87.684988102)",44.0,21867.0,64.0,111.0,2.0,58.0,13.0,274.0,28.333333333333336,18.333333333333336,23.333333333333336
13833469,JJ252049,5/12/2025 11:48,070XX W MELROSE ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,False,False,1632,16,29,17,26,1128850.0,1920801.0,2025,5/20/2025 16:02,41.93897614,-87.80185777,"(41.938976142, -87.801857765)",39.0,22254.0,17.0,396.0,7.0,52.0,12.0,17.0,6.666666666666667,10.0,3.3333333333333335
13833258,JJ251707,5/12/2025 11:50,034XX S DR MARTIN LUTHER KING JR DR,460,BATTERY,SIMPLE,LIBRARY,True,False,211,2,4,35,08B,1179379.0,1882201.0,2025,5/20/2025 16:02,41.83204607,-87.61733489,"(41.832046069, -87.617334891)",1.0,21194.0,1.0,190.0,10.0,40.0,24.0,169.0,15.0,18.333333333333336,21.666666666666668
13833162,JJ251737,5/12/2025 11:50,049XX W ADAMS ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,False,1533,15,28,25,18,1143636.0,1898881.0,2025,5/20/2025 16:02,41.87856087,-87.74806431,"(41.878560874, -87.748064308)",11.0,22216.0,26.0,69.0,23.0,32.0,25.0,137.0,33.333333333333336,58.333333333333336,46.66666666666667
13833315,JJ251684,5/12/2025 11:50,049XX S DREXEL BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,222,2,4,39,14,1183147.0,1872548.0,2025,5/20/2025 16:02,41.80547053,-87.60381052,"(41.805470526, -87.603810519)",1.0,21192.0,5.0,461.0,10.0,10.0,24.0,113.0,13.333333333333334,11.666666666666668,16.666666666666668
13833098,JJ251710,5/12/2025 11:53,013XX W LAKE ST,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,1215,12,27,28,6,1167780.0,1901574.0,2025,5/20/2025 16:02,41.88546465,-87.65933486,"(41.885464652, -87.659334863)",41.0,14917.0,29.0,63.0,46.0,44.0,15.0,78.0,65.0,36.66666666666667,45.0
13833134,JJ251678,5/12/2025 11:56,013XX S RUBLE ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,124,1,28,28,18,1172027.0,1893996.0,2025,5/20/2025 16:02,41.8645775,-87.64396269,"(41.864577504, -87.643962693)",48.0,14917.0,29.0,97.0,48.0,44.0,15.0,95.0,65.0,36.66666666666667,45.0
13836393,JJ255488,5/12/2025 11:56,095XX S DR MARTIN LUTHER KING JR DR,545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",COLLEGE / UNIVERSITY - GROUNDS,False,False,511,5,8,49,08A,1180589.0,1841904.0,2025,5/20/2025 16:02,41.72143938,-87.61413183,"(41.721439376, -87.614131833)",31.0,21861.0,45.0,567.0,43.0,19.0,10.0,250.0,18.333333333333336,31.666666666666668,26.666666666666668
13833211,JJ251700,5/12/2025 12:00,022XX N AVERS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,2525,25,35,22,08B,1150346.0,1914560.0,2025,5/20/2025 16:02,41.92145742,-87.7230168,"(41.921457419, -87.723016798)",27.0,22535.0,23.0,74.0,12.0,1.0,6.0,187.0,23.333333333333336,16.666666666666668,13.333333333333334
13833165,JJ251731,5/12/2025 12:00,001XX N PEORIA ST,460,BATTERY,SIMPLE,STREET,False,False,1224,12,27,28,08B,1170394.0,1900956.0,2025,5/20/2025 16:02,41.88371208,-87.6497539,"(41.883712079, -87.6497539)",41.0,14917.0,29.0,63.0,46.0,44.0,15.0,92.0,65.0,36.66666666666667,45.0
13833551,JJ251755,5/12/2025 12:00,004XX E 79TH ST,4220,KIDNAPPING,AGGRAVATED,DAY CARE CENTER,False,False,624,6,6,44,26,1180720.0,1852731.0,2025,5/20/2025 16:02,41.75114694,-87.61332024,"(41.751146935, -87.613320236)",31.0,21546.0,67.0,496.0,32.0,61.0,20.0,227.0,28.333333333333336,13.333333333333334,18.333333333333336
13838760,JJ258680,5/12/2025 12:00,016XX W OGDEN AVE,820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1224,12,27,28,6,1165310.0,1899369.0,2025,5/20/2025 16:02,41.87946683,-87.66846787,"(41.879466833, -87.668467867)",48.0,21184.0,29.0,90.0,46.0,28.0,15.0,92.0,65.0,36.66666666666667,45.0
13835454,JJ254494,5/12/2025 12:00,016XX W OGDEN AVE,820,THEFT,$500 AND UNDER,STREET,False,False,1224,12,27,28,6,1165310.0,1899369.0,2025,5/20/2025 16:02,41.87946683,-87.66846787,"(41.879466833, -87.668467867)",48.0,21184.0,29.0,90.0,46.0,28.0,15.0,92.0,65.0,36.66666666666667,45.0
13835169,JJ254011,5/12/2025 12:00,010XX N WOLCOTT AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1212,12,1,24,6,1163547.0,1906915.0,2025,5/20/2025 16:02,41.90021095,-87.67472865,"(41.900210953, -87.674728648)",24.0,21560.0,25.0,462.0,11.0,4.0,15.0,63.0,31.666666666666668,16.666666666666668,16.666666666666668
13833989,JJ251747,5/12/2025 12:04,021XX S WENTWORTH AVE,1330,CRIMINAL TRESPASS,TO LAND,LIBRARY,False,False,914,9,11,34,26,1175371.0,1890116.0,2025,5/20/2025 16:02,41.85385617,-87.6318034,"(41.853856172, -87.631803395)",8.0,21194.0,35.0,3.0,26.0,40.0,23.0,157.0,1.6666666666666667,6.666666666666667,6.666666666666667
13833760,JJ251713,5/12/2025 12:04,002XX E 89TH PL,460,BATTERY,SIMPLE,RESIDENCE,False,False,633,6,6,44,08B,1179302.0,1845694.0,2025,5/20/2025 16:02,41.73186902,-87.61873059,"(41.73186902, -87.618730594)",31.0,21546.0,40.0,428.0,43.0,61.0,20.0,248.0,28.333333333333336,13.333333333333334,18.333333333333336
13833384,JJ251761,5/12/2025 12:04,012XX W LOYOLA AVE,1330,CRIMINAL TRESPASS,TO LAND,CTA TRAIN,False,False,2432,24,49,1,26,1166927.0,1943695.0,2025,5/20/2025 16:02,42.00106499,-87.66125447,"(42.001064985, -87.661254473)",3.0,21853.0,10.0,48.0,5.0,9.0,11.0,41.0,10.0,5.0,16.666666666666668
13835528,JJ254446,5/12/2025 12:11,109XX S DOTY AVE W,810,THEFT,OVER $500,OTHER (SPECIFY),False,False,513,5,9,50,6,1185440.0,1832668.0,2025,5/20/2025 16:02,41.6959821,-87.59665314,"(41.695982095, -87.596653142)",30.0,21861.0,47.0,254.0,43.0,19.0,10.0,260.0,3.3333333333333335,1.6666666666666667,11.666666666666668
13833313,JJ252020,5/12/2025 12:15,004XX E 109TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,513,5,9,49,26,1180967.0,1832775.0,2025,5/20/2025 16:02,41.69637954,-87.61302701,"(41.696379535, -87.613027006)",30.0,21861.0,45.0,237.0,43.0,19.0,10.0,260.0,18.333333333333336,31.666666666666668,26.666666666666668
13833278,JJ251764,5/12/2025 12:19,037XX W 99TH ST,460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,2211,22,19,74,08B,1152970.0,1838707.0,2025,5/20/2025 16:02,41.71325486,-87.7153798,"(41.713254861, -87.715379798)",33.0,4447.0,73.0,,42.0,33.0,9.0,254.0,1.6666666666666667,6.666666666666667,1.6666666666666667
13833954,JJ251735,5/12/2025 12:22,026XX W FOSTER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2011,20,40,4,08B,1157884.0,1934437.0,2025,5/20/2025 16:02,41.97585059,-87.69477607,"(41.975850591, -87.694776067)",46.0,21849.0,6.0,28.0,24.0,20.0,2.0,57.0,6.666666666666667,1.6666666666666667,1.6666666666666667
13836813,JJ255694,5/12/2025 12:27,001XX S PAULINA ST,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1224,12,27,28,6,1165094.0,1899478.0,2025,5/20/2025 16:02,41.87977053,-87.66925789,"(41.879770527, -87.669257887)",48.0,21184.0,29.0,90.0,46.0,28.0,15.0,92.0,65.0,36.66666666666667,45.0
13833334,JJ251746,5/12/2025 12:30,052XX S PRAIRIE AVE,312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,False,False,231,2,3,40,3,1178932.0,1870233.0,2025,5/20/2025 16:02,41.79921509,-87.61933983,"(41.799215094, -87.619339832)",12.0,21192.0,7.0,218.0,9.0,10.0,24.0,125.0,8.333333333333334,13.333333333333334,10.0
13833256,JJ251729,5/12/2025 12:30,048XX S PULASKI RD,051A,ASSAULT,AGGRAVATED - HANDGUN,RESTAURANT,False,False,821,8,14,57,04A,1150511.0,1872314.0,2025,5/20/2025 16:02,41.8055262,-87.72351313,"(41.805526196, -87.723513127)",49.0,22248.0,54.0,698.0,8.0,56.0,13.0,103.0,10.0,3.3333333333333335,6.666666666666667
13833377,JJ251779,5/12/2025 12:30,060XX S RICHMOND ST,560,ASSAULT,SIMPLE,RESIDENCE,True,True,823,8,15,66,08A,1157749.0,1864446.0,2025,5/20/2025 16:02,41.78379133,-87.69718033,"(41.783791331, -87.697180325)",44.0,21867.0,64.0,183.0,2.0,58.0,13.0,276.0,28.333333333333336,18.333333333333336,23.333333333333336
13837614,JJ257259,5/12/2025 12:30,027XX N CLYBOURN AVE,820,THEFT,$500 AND UNDER,DEPARTMENT STORE,False,False,1931,19,32,7,6,1162901.0,1918174.0,2025,5/20/2025 16:02,41.93112,-87.67678484,"(41.931120002, -87.676784841)",16.0,21190.0,68.0,743.0,40.0,16.0,5.0,172.0,21.666666666666668,15.0,15.0
13833302,JJ251925,5/12/2025 12:30,078XX S SOUTH SHORE DR,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,421,4,7,46,5,1198278.0,1853500.0,2025,5/20/2025 16:02,41.75283591,-87.54895447,"(41.752835908, -87.548954467)",43.0,22538.0,42.0,505.0,37.0,24.0,19.0,225.0,16.666666666666668,16.666666666666668,11.666666666666668
13833960,JJ251749,5/12/2025 12:35,075XX N HOYNE AVE,560,ASSAULT,SIMPLE,APARTMENT,False,True,2424,24,49,1,08A,1160971.0,1949996.0,2025,5/20/2025 16:02,42.01848129,-87.68298945,"(42.018481291, -87.682989445)",3.0,22528.0,10.0,52.0,5.0,12.0,11.0,33.0,10.0,5.0,16.666666666666668
13833414,JJ251984,5/12/2025 12:37,016XX W OGDEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,False,1224,12,27,28,14,1165310.0,1899369.0,2025,5/20/2025 16:02,41.87946683,-87.66846787,"(41.879466833, -87.668467867)",48.0,21184.0,29.0,90.0,46.0,28.0,15.0,92.0,65.0,36.66666666666667,45.0
13834294,JJ251899,5/12/2025 12:40,009XX S STATE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,123,1,4,32,7,1176497.0,1896142.0,2025,5/20/2025 16:02,41.87036659,-87.62748875,"(41.870366594, -87.627488753)",48.0,14913.0,38.0,12.0,10.0,35.0,22.0,144.0,31.666666666666668,35.0,26.666666666666668
13834337,JJ253184,5/12/2025 12:41,013XX E 53RD ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,234,2,4,41,6,1185977.0,1870393.0,2025,5/20/2025 16:02,41.79949066,-87.59349938,"(41.799490663, -87.593499384)",1.0,21192.0,8.0,499.0,10.0,10.0,24.0,122.0,13.333333333333334,6.666666666666667,13.333333333333334
13833300,JJ251759,5/12/2025 12:45,0000X W 18TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,SIDEWALK,False,False,131,1,3,33,14,1176465.0,1891565.0,2025,5/20/2025 16:02,41.85780773,-87.62774434,"(41.857807731, -87.627744341)",12.0,21194.0,34.0,330.0,9.0,40.0,22.0,94.0,15.0,11.666666666666668,6.666666666666667
13838793,JJ258688,5/12/2025 12:45,002XX W 47TH ST,880,THEFT,PURSE-SNATCHING,CTA TRAIN,False,False,925,9,20,37,6,1175476.0,1873816.0,2025,5/20/2025 16:02,41.80912527,-87.63190651,"(41.809125265, -87.631906508)",12.0,14924.0,3.0,224.0,9.0,37.0,23.0,117.0,3.3333333333333335,1.6666666666666667,1.6666666666666667
13833201,JJ251802,5/12/2025 12:45,035XX N CLARK ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1924,19,44,6,7,1168675.0,1923578.0,2025,5/20/2025 16:02,41.94582554,-87.65540956,"(41.945825535, -87.655409564)",38.0,4449.0,57.0,211.0,25.0,22.0,5.0,28.0,16.666666666666668,25.0,31.666666666666668
13834046,JJ251855,5/12/2025 12:50,056XX W WASHINGTON BLVD,460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,1512,15,29,25,08B,1138876.0,1900189.0,2025,5/20/2025 16:02,41.88223794,-87.76551052,"(41.88223794, -87.76551052)",52.0,22216.0,26.0,618.0,7.0,32.0,25.0,85.0,33.333333333333336,58.333333333333336,46.66666666666667
13833938,JJ251753,5/12/2025 12:50,075XX S STONY ISLAND AVE,560,ASSAULT,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,411,4,8,43,08A,1188234.0,1855158.0,2025,5/20/2025 16:02,41.757631,-87.58570825,"(41.757630995, -87.585708249)",9.0,22538.0,39.0,188.0,35.0,24.0,19.0,224.0,48.333333333333336,25.0,38.333333333333336
13838622,JJ251818,5/12/2025 12:53,080XX S INGLESIDE AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,False,True,631,6,8,44,20,1183958.0,1851950.0,2025,5/20/2025 16:02,41.74892882,-87.60147905,"(41.748928819, -87.60147905)",9.0,21546.0,40.0,247.0,35.0,61.0,20.0,235.0,28.333333333333336,13.333333333333334,18.333333333333336
13833303,JJ251754,5/12/2025 12:55,074XX S ASHLAND AVE,460,BATTERY,SIMPLE,CTA BUS,False,False,734,7,17,67,08B,1166970.0,1855449.0,2025,5/20/2025 16:02,41.75891021,-87.66362955,"(41.758910211, -87.66362955)",17.0,22257.0,65.0,433.0,31.0,23.0,17.0,216.0,25.0,21.666666666666668,15.0
13833293,JJ251794,5/12/2025 12:58,0000X E 100TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,511,5,9,49,08B,1178513.0,1838685.0,2025,5/20/2025 16:02,41.71265336,-87.62183321,"(41.712653356, -87.621833214)",30.0,21861.0,45.0,570.0,43.0,19.0,10.0,250.0,18.333333333333336,31.666666666666668,26.666666666666668
13833194,JJ251781,5/12/2025 13:00,019XX W MELROSE ST,560,ASSAULT,SIMPLE,RESIDENCE,False,False,1922,19,32,5,08A,1162767.0,1921591.0,2025,5/20/2025 16:02,41.94049927,-87.67718116,"(41.940499266, -87.677181158)",16.0,4449.0,46.0,648.0,40.0,22.0,5.0,19.0,5.0,1.6666666666666667,1.6666666666666667
13833852,JJ252453,5/12/2025 13:00,040XX W BELMONT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1731,17,30,16,7,1148801.0,1920970.0,2025,5/20/2025 16:02,41.93907706,-87.72852743,"(41.93907706, -87.728527427)",7.0,22618.0,16.0,464.0,21.0,21.0,1.0,25.0,13.333333333333334,10.0,5.0
13834052,JJ251815,5/12/2025 13:00,086XX S LAFAYETTE AVE,320,ROBBERY,STRONG ARM - NO WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,622,6,21,44,3,1177446.0,1847646.0,2025,5/20/2025 16:02,41.73726764,-87.62547102,"(41.737267637, -87.625471017)",18.0,21554.0,40.0,1.0,13.0,59.0,20.0,236.0,28.333333333333336,13.333333333333334,18.333333333333336
13834408,JJ253194,5/12/2025 13:00,013XX S CLAREMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,1233,12,28,28,14,1160805.0,1893860.0,2025,5/20/2025 16:02,41.8644442,-87.68516227,"(41.864444197, -87.685162267)",8.0,14920.0,29.0,96.0,23.0,43.0,15.0,150.0,65.0,36.66666666666667,45.0
13833193,JJ251757,5/12/2025 13:00,040XX W ROOSEVELT RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,1132,11,24,29,14,1149687.0,1894404.0,2025,5/20/2025 16:02,41.86616009,-87.7259624,"(41.866160091, -87.7259624)",36.0,21572.0,30.0,761.0,14.0,57.0,21.0,155.0,23.333333333333336,31.666666666666668,38.333333333333336
13833324,JJ251784,5/12/2025 13:00,047XX S INDIANA AVE,320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,True,224,2,3,38,3,1178396.0,1873742.0,2025,5/20/2025 16:02,41.80885631,-87.62119884,"(41.808856306, -87.621198838)",12.0,21192.0,4.0,448.0,9.0,10.0,24.0,107.0,11.666666666666668,13.333333333333334,18.333333333333336
